order_item_id,order_id,product_id,quantity,unit_price,discount_pct
30954,10275,77,2,776.65,0.0
30955,10275,117,3,71.39,0.05
30956,10275,43,1,116.4,0.0
30957,10276,35,1,31.9,0.1
30958,10276,58,3,176.42,0.15
30959,10276,21,3,169.06,0.0
30960,10277,28,1,76.83,0.0
30961,10277,145,2,549.54,0.1
30962,10278,90,3,33.65,0.0
30963,10279,109,3,56.81,0.0
30964,10279,49,1,145.99,0.05
30965,10279,131,1,26.99,0.05
30966,10280,47,2,22.93,0.0
30967,10280,42,3,126.21,0.05
30968,10280,18,3,71.75,0.05
30969,10281,132,3,21.74,0.0
30970,10281,80,3,111.95,0.1
30971,10281,66,1,80.36,0.0
30972,10282,77,3,776.65,0.0
30973,10283,35,2,31.9,0.1
30974,10284,131,2,26.99,0.0
30975,10284,60,3,30.79,0.0
30976,10284,91,1,285.06,0.0
30977,10284,15,2,8.82,0.05
30978,10284,126,3,106.68,0.15
30979,10285,84,2,25.7,0.05
30980,10286,3,2,59.6,0.1
30981,10286,136,3,38.13,0.0
30982,10286,61,3,25.43,0.0
30983,10286,32,2,12.41,0.1
30984,10287,52,2,34.96,0.05
30985,10287,113,1,94.7,0.0
30986,10288,122,1,107.37,0.1
30987,10288,75,3,28.62,0.0
30988,10288,29,2,431.7,0.0
30989,10288,6,1,31.16,0.0
30990,10288,45,1,154.13,0.0
30991,10289,54,3,525.86,0.0
30992,10289,52,2,34.96,0.2
30993,10289,33,2,158.56,0.1
30994,10290,86,1,121.67,0.0
30995,10290,61,2,25.43,0.0
30996,10290,81,1,21.04,0.1
30997,10291,128,1,38.02,0.0
30998,10291,97,2,798.21,0.0
30999,10292,138,2,291.15,0.0
31000,10292,94,3,183.38,0.05
31001,10292,114,1,514.45,0.0
31002,10292,53,2,94.73,0.0
31003,10293,139,2,33.84,0.0
31004,10294,117,1,71.39,0.05
31005,10294,34,1,209.25,0.05
31006,10294,61,1,25.43,0.15
31007,10295,15,3,8.82,0.0
31008,10295,106,2,14.9,0.15
31009,10295,44,3,53.72,0.0
31010,10295,101,2,27.56,0.0
31011,10296,62,1,57.48,0.05
31012,10296,18,1,71.75,0.0
31013,10296,50,2,38.82,0.0
31014,10297,89,3,23.01,0.2
31015,10297,99,3,118.9,0.0
31016,10297,39,2,40.89,0.05
31017,10298,132,2,21.74,0.15
31018,10298,15,1,8.82,0.0
31019,10298,23,1,85.49,0.0
31020,10298,140,2,55.71,0.0
31021,10299,57,2,115.52,0.0
31022,10299,75,1,28.62,0.2
31023,10300,106,2,14.9,0.0
31024,10300,66,2,80.36,0.05
31025,10300,30,1,540.64,0.0
31026,10300,107,3,67.27,0.0
31027,10301,85,2,89.05,0.05
31028,10301,135,2,167.91,0.0
31029,10302,29,2,431.7,0.0
31030,10302,22,3,145.59,0.2
31031,10302,56,2,69.09,0.1
31032,10302,63,2,28.11,0.2
31033,10303,140,2,55.71,0.0
31034,10303,15,1,8.82,0.15
31035,10303,108,2,16.48,0.15
31036,10303,26,3,29.55,0.15
31037,10303,118,1,18.49,0.0
31038,10304,86,1,121.67,0.0
31039,10305,142,1,9.67,0.0
31040,10305,22,1,145.59,0.0
31041,10305,116,2,89.74,0.0
31042,10305,64,2,103.98,0.15
31043,10305,69,1,12.9,0.0
31044,10306,60,3,30.79,0.0
31045,10306,32,2,12.41,0.0
31046,10306,71,1,44.86,0.1
31047,10306,46,1,51.46,0.0
31048,10307,36,3,19.2,0.1
31049,10307,40,1,26.23,0.0
31050,10307,124,1,93.35,0.0
31051,10307,92,1,117.83,0.0
31052,10308,77,3,776.65,0.1
31053,10308,74,3,42.69,0.0
31054,10308,142,2,9.67,0.0
31055,10308,35,3,31.9,0.0
31056,10308,98,1,26.09,0.15
31057,10309,21,3,169.06,0.05
31058,10309,23,1,85.49,0.0
31059,10309,22,3,145.59,0.0
31060,10309,104,3,51.42,0.15
31061,10310,77,1,776.65,0.0
31062,10311,13,3,184.93,0.05
31063,10311,36,1,19.2,0.1
31064,10311,43,3,116.4,0.05
31065,10312,149,3,70.53,0.0
31066,10312,91,2,285.06,0.0
31067,10313,117,2,71.39,0.0
31068,10313,73,3,32.19,0.0
31069,10313,24,2,32.27,0.05
31070,10314,19,2,55.48,0.05
31071,10314,95,3,67.16,0.0
31072,10315,139,3,33.84,0.0
31073,10315,137,2,61.1,0.1
31074,10315,40,3,26.23,0.0
31075,10315,45,2,154.13,0.1
31076,10315,9,1,42.25,0.15
31077,10316,50,3,38.82,0.1
31078,10316,38,3,274.98,0.0
31079,10316,129,3,49.25,0.1
31080,10317,86,1,121.67,0.05
31081,10317,35,3,31.9,0.1
31082,10317,75,1,28.62,0.1
31083,10317,93,3,91.46,0.0
31084,10318,81,3,21.04,0.0
31085,10318,56,1,69.09,0.0
31086,10319,63,1,28.11,0.0
31087,10319,97,3,798.21,0.0
31088,10319,106,2,14.9,0.0
31089,10320,18,3,71.75,0.0
31090,10320,12,1,245.2,0.0
31091,10320,34,1,209.25,0.1
31092,10320,20,2,87.41,0.0
31093,10320,123,2,11.37,0.05
31094,10321,70,3,223.26,0.0
31095,10321,150,2,155.03,0.0
31096,10321,118,3,18.49,0.0
31097,10322,94,1,183.38,0.0
31098,10323,75,1,28.62,0.2
31099,10323,53,3,94.73,0.0
31100,10323,131,3,26.99,0.0
31101,10323,139,2,33.84,0.0
31102,10324,118,3,18.49,0.05
31103,10324,20,3,87.41,0.0
31104,10324,143,2,165.53,0.0
31105,10324,132,2,21.74,0.0
31106,10324,103,1,148.48,0.1
31107,10325,35,3,31.9,0.0
31108,10325,97,1,798.21,0.1
31109,10325,122,3,107.37,0.05
31110,10325,91,1,285.06,0.0
31111,10326,92,2,117.83,0.05
31112,10326,72,3,85.5,0.1
31113,10326,111,1,58.22,0.0
31114,10326,75,2,28.62,0.0
31115,10326,108,2,16.48,0.0
31116,10327,145,2,549.54,0.1
31117,10327,11,1,38.65,0.0
31118,10327,3,2,59.6,0.0
31119,10328,39,3,40.89,0.0
31120,10328,1,2,12.56,0.0
31121,10328,150,1,155.03,0.0
31122,10329,105,1,49.1,0.0
31123,10330,122,2,107.37,0.0
31124,10330,66,2,80.36,0.0
31125,10331,78,2,40.48,0.15
31126,10331,146,2,24.82,0.2
31127,10331,17,3,25.7,0.0
31128,10332,15,3,8.82,0.0
31129,10333,35,1,31.9,0.1
31130,10333,95,3,67.16,0.0
31131,10333,42,1,126.21,0.0
31132,10333,83,3,35.72,0.0
31133,10333,2,1,29.27,0.0
31134,10334,96,2,141.9,0.0
31135,10334,7,1,80.91,0.15
31136,10334,102,2,27.83,0.0
31137,10335,134,2,46.68,0.0
31138,10335,108,3,16.48,0.15
31139,10335,97,1,798.21,0.0
31140,10335,52,3,34.96,0.15
31141,10335,131,3,26.99,0.0
31142,10336,134,2,46.68,0.2
31143,10336,35,2,31.9,0.0
31144,10337,5,1,35.72,0.0
31145,10337,73,1,32.19,0.0
31146,10338,72,2,85.5,0.0
31147,10338,58,3,176.42,0.0
31148,10338,35,1,31.9,0.0
31149,10338,101,3,27.56,0.1
31150,10339,136,1,38.13,0.0
31151,10339,106,2,14.9,0.0
31152,10339,113,3,94.7,0.0
31153,10339,64,3,103.98,0.1
31154,10340,40,2,26.23,0.05
31155,10340,126,1,106.68,0.15
31156,10340,50,2,38.82,0.0
31157,10341,145,2,549.54,0.0
31158,10341,25,1,33.5,0.15
31159,10341,136,1,38.13,0.15
31160,10341,120,1,55.9,0.0
31161,10341,119,1,82.35,0.1
31162,10342,135,3,167.91,0.0
31163,10342,73,2,32.19,0.0
31164,10342,93,1,91.46,0.1
31165,10342,59,3,297.33,0.15
31166,10343,26,3,29.55,0.0
31167,10343,39,1,40.89,0.2
31168,10343,17,3,25.7,0.05
31169,10344,37,1,56.32,0.05
31170,10345,140,3,55.71,0.15
31171,10346,132,3,21.74,0.0
31172,10346,110,1,52.21,0.0
31173,10346,143,3,165.53,0.2
31174,10347,130,2,19.64,0.05
31175,10347,95,2,67.16,0.1
31176,10347,77,2,776.65,0.1
31177,10347,37,2,56.32,0.05
31178,10347,122,1,107.37,0.0
31179,10348,132,1,21.74,0.05
31180,10348,32,2,12.41,0.0
31181,10348,8,1,75.61,0.0
31182,10348,105,1,49.1,0.05
31183,10349,122,1,107.37,0.0
31184,10349,138,2,291.15,0.0
31185,10349,127,3,855.96,0.0
31186,10349,37,3,56.32,0.05
31187,10349,92,3,117.83,0.0
31188,10350,136,2,38.13,0.0
31189,10350,30,1,540.64,0.0
31190,10351,31,2,61.23,0.05
31191,10351,134,1,46.68,0.0
31192,10351,41,1,226.27,0.0
31193,10352,46,2,51.46,0.0
31194,10353,29,2,431.7,0.0
31195,10353,110,3,52.21,0.0
31196,10353,103,1,148.48,0.0
31197,10353,71,2,44.86,0.0
31198,10354,6,2,31.16,0.05
31199,10354,4,2,19.32,0.0
31200,10354,132,2,21.74,0.0
31201,10354,18,1,71.75,0.0
31202,10355,121,1,157.7,0.0
31203,10355,53,1,94.73,0.15
31204,10355,99,2,118.9,0.05
31205,10356,45,3,154.13,0.0
31206,10357,23,1,85.49,0.0
31207,10357,35,1,31.9,0.0
31208,10357,82,2,110.53,0.15
31209,10357,66,1,80.36,0.0
31210,10358,3,1,59.6,0.0
31211,10358,10,2,8.85,0.05
31212,10358,14,1,43.46,0.0
31213,10358,144,2,22.21,0.0
31214,10358,143,2,165.53,0.0
31215,10359,53,1,94.73,0.2
31216,10360,36,3,19.2,0.1
31217,10361,52,3,34.96,0.0
31218,10361,79,3,30.31,0.0
31219,10362,31,2,61.23,0.15
31220,10362,41,3,226.27,0.05
31221,10362,69,1,12.9,0.05
31222,10363,58,2,176.42,0.0
31223,10363,91,2,285.06,0.15
31224,10363,100,1,35.04,0.0
31225,10364,124,1,93.35,0.0
31226,10364,42,1,126.21,0.1
31227,10364,70,2,223.26,0.0
31228,10364,95,2,67.16,0.0
31229,10364,91,3,285.06,0.0
31230,10365,91,1,285.06,0.1
31231,10365,57,3,115.52,0.0
31232,10366,142,3,9.67,0.15
31233,10366,107,1,67.27,0.0
31234,10366,4,2,19.32,0.15
31235,10367,128,3,38.02,0.1
31236,10367,111,2,58.22,0.1
31237,10367,59,2,297.33,0.1
31238,10367,149,3,70.53,0.05
31239,10368,92,2,117.83,0.1
31240,10369,118,2,18.49,0.0
31241,10369,97,2,798.21,0.0
31242,10369,43,3,116.4,0.0
31243,10369,23,1,85.49,0.0
31244,10370,102,3,27.83,0.0
31245,10370,24,1,32.27,0.2
31246,10370,80,3,111.95,0.05
31247,10371,118,2,18.49,0.0
31248,10371,89,2,23.01,0.0
31249,10371,149,1,70.53,0.05
31250,10371,55,3,9.44,0.0
31251,10372,33,1,158.56,0.2
31252,10372,19,3,55.48,0.0
31253,10372,49,3,145.99,0.0
31254,10373,99,3,118.9,0.2
31255,10374,74,2,42.69,0.0
31256,10374,52,3,34.96,0.05
31257,10374,53,1,94.73,0.0
31258,10374,148,2,48.64,0.0
31259,10374,7,3,80.91,0.0
31260,10375,125,3,90.59,0.0
31261,10375,37,2,56.32,0.05
31262,10376,94,3,183.38,0.0
31263,10376,26,3,29.55,0.0
31264,10376,53,2,94.73,0.15
31265,10377,62,2,57.48,0.2
31266,10377,143,3,165.53,0.1
31267,10378,39,1,40.89,0.1
31268,10378,37,2,56.32,0.2
31269,10378,58,3,176.42,0.1
31270,10378,54,2,525.86,0.0
31271,10379,27,1,246.61,0.05
31272,10380,119,3,82.35,0.0
31273,10381,54,1,525.86,0.0
31274,10381,39,1,40.89,0.1
31275,10382,41,2,226.27,0.1
31276,10382,140,2,55.71,0.0
31277,10382,130,1,19.64,0.0
31278,10383,8,2,75.61,0.15
31279,10383,72,3,85.5,0.0
31280,10383,38,2,274.98,0.05
31281,10384,111,1,58.22,0.0
31282,10384,16,2,50.49,0.0
31283,10384,114,1,514.45,0.1
31284,10385,8,1,75.61,0.1
31285,10385,79,1,30.31,0.15
31286,10385,140,2,55.71,0.0
31287,10386,9,3,42.25,0.1
31288,10386,91,2,285.06,0.0
31289,10386,109,1,56.81,0.1
31290,10387,126,2,106.68,0.0
31291,10388,26,2,29.55,0.0
31292,10388,140,1,55.71,0.0
31293,10388,9,1,42.25,0.0
31294,10389,98,3,26.09,0.0
31295,10389,30,3,540.64,0.0
31296,10389,26,1,29.55,0.1
31297,10390,17,3,25.7,0.0
31298,10391,104,1,51.42,0.0
31299,10391,17,2,25.7,0.0
31300,10391,131,1,26.99,0.0
31301,10391,147,2,192.43,0.0
31302,10392,88,1,48.19,0.0
31303,10392,128,2,38.02,0.0
31304,10392,65,2,32.68,0.0
31305,10393,107,1,67.27,0.05
31306,10393,70,1,223.26,0.0
31307,10393,65,2,32.68,0.05
31308,10393,109,1,56.81,0.0
31309,10393,20,1,87.41,0.0
31310,10394,99,1,118.9,0.0
31311,10394,120,3,55.9,0.0
31312,10394,45,3,154.13,0.0
31313,10395,106,2,14.9,0.0
31314,10396,100,1,35.04,0.1
31315,10396,60,2,30.79,0.0
31316,10396,126,2,106.68,0.0
31317,10396,62,1,57.48,0.0
31318,10397,82,1,110.53,0.0
31319,10397,49,1,145.99,0.0
31320,10397,8,3,75.61,0.0
31321,10397,94,1,183.38,0.0
31322,10398,75,2,28.62,0.0
31323,10399,41,3,226.27,0.0
31324,10400,142,1,9.67,0.0
31325,10400,134,1,46.68,0.0
31326,10400,4,1,19.32,0.0
31327,10401,26,3,29.55,0.0
31328,10401,17,2,25.7,0.0
31329,10401,48,2,46.04,0.05
31330,10401,23,3,85.49,0.0
31331,10401,2,3,29.27,0.0
31332,10402,137,3,61.1,0.0
31333,10402,109,1,56.81,0.0
31334,10403,95,2,67.16,0.0
31335,10404,40,3,26.23,0.15
31336,10404,86,2,121.67,0.1
31337,10404,83,1,35.72,0.0
31338,10404,97,1,798.21,0.05
31339,10404,130,1,19.64,0.0
31340,10405,71,3,44.86,0.1
31341,10405,43,3,116.4,0.0
31342,10405,70,3,223.26,0.0
31343,10406,68,3,263.91,0.15
31344,10407,139,2,33.84,0.0
31345,10407,44,1,53.72,0.15
31346,10407,90,2,33.65,0.0
31347,10407,126,2,106.68,0.0
31348,10407,143,1,165.53,0.2
31349,10408,64,1,103.98,0.15
31350,10408,86,1,121.67,0.0
31351,10409,97,1,798.21,0.0
31352,10409,111,2,58.22,0.0
31353,10409,54,1,525.86,0.05
31354,10410,83,2,35.72,0.0
31355,10410,137,1,61.1,0.05
31356,10410,63,2,28.11,0.0
31357,10410,128,1,38.02,0.05
31358,10410,109,1,56.81,0.0
31359,10411,107,3,67.27,0.05
31360,10411,80,1,111.95,0.0
31361,10411,63,1,28.11,0.2
31362,10411,69,1,12.9,0.05
31363,10412,22,3,145.59,0.0
31364,10412,135,3,167.91,0.15
31365,10412,74,3,42.69,0.0
31366,10412,129,3,49.25,0.0
31367,10413,23,3,85.49,0.0
31368,10413,131,3,26.99,0.1
31369,10414,122,1,107.37,0.05
31370,10415,65,3,32.68,0.0
31371,10415,111,3,58.22,0.05
31372,10416,99,3,118.9,0.0
31373,10416,63,2,28.11,0.2
31374,10416,13,1,184.93,0.0
31375,10416,73,3,32.19,0.0
31376,10417,120,2,55.9,0.15
31377,10417,80,2,111.95,0.0
31378,10417,38,1,274.98,0.0
31379,10418,134,2,46.68,0.0
31380,10418,70,3,223.26,0.05
31381,10418,53,3,94.73,0.0
31382,10419,21,3,169.06,0.0
31383,10419,137,2,61.1,0.0
31384,10419,126,2,106.68,0.0
31385,10420,135,2,167.91,0.1
31386,10420,149,3,70.53,0.05
31387,10420,144,1,22.21,0.0
31388,10420,136,2,38.13,0.0
31389,10421,45,1,154.13,0.1
31390,10421,69,1,12.9,0.1
31391,10421,47,1,22.93,0.15
31392,10421,142,2,9.67,0.05
31393,10421,9,1,42.25,0.2
31394,10422,21,1,169.06,0.15
31395,10422,100,2,35.04,0.0
31396,10422,56,1,69.09,0.0
31397,10423,15,2,8.82,0.0
31398,10423,127,3,855.96,0.0
31399,10423,35,2,31.9,0.0
31400,10424,148,1,48.64,0.15
31401,10424,67,2,215.02,0.2
31402,10424,82,1,110.53,0.0
31403,10424,64,2,103.98,0.0
31404,10425,28,2,76.83,0.0
31405,10425,51,3,173.82,0.0
31406,10426,136,2,38.13,0.0
31407,10427,64,3,103.98,0.1
31408,10427,12,3,245.2,0.1
31409,10427,11,2,38.65,0.0
31410,10428,6,2,31.16,0.05
31411,10428,147,1,192.43,0.0
31412,10429,18,3,71.75,0.0
31413,10429,106,3,14.9,0.15
31414,10429,132,3,21.74,0.0
31415,10429,69,1,12.9,0.0
31416,10429,112,2,153.0,0.2
31417,10430,21,1,169.06,0.0
31418,10431,14,1,43.46,0.1
31419,10431,28,3,76.83,0.2
31420,10432,54,2,525.86,0.15
31421,10432,53,1,94.73,0.0
31422,10432,94,2,183.38,0.05
31423,10432,11,3,38.65,0.0
31424,10432,73,3,32.19,0.0
31425,10433,37,1,56.32,0.0
31426,10433,40,1,26.23,0.05
31427,10433,76,2,342.92,0.0
31428,10433,98,3,26.09,0.0
31429,10433,145,3,549.54,0.05
31430,10434,130,2,19.64,0.05
31431,10434,43,3,116.4,0.0
31432,10434,20,3,87.41,0.0
31433,10434,59,3,297.33,0.1
31434,10435,147,3,192.43,0.0
31435,10435,33,3,158.56,0.0
31436,10435,98,2,26.09,0.0
31437,10436,29,1,431.7,0.0
31438,10436,143,3,165.53,0.15
31439,10436,90,2,33.65,0.0
31440,10437,143,3,165.53,0.05
31441,10437,20,3,87.41,0.05
31442,10438,5,1,35.72,0.1
31443,10439,11,2,38.65,0.0
31444,10440,32,3,12.41,0.0
31445,10440,58,2,176.42,0.0
31446,10441,139,3,33.84,0.0
31447,10441,4,3,19.32,0.0
31448,10442,73,2,32.19,0.0
31449,10442,136,3,38.13,0.15
31450,10442,22,2,145.59,0.0
31451,10442,40,3,26.23,0.05
31452,10443,85,1,89.05,0.0
31453,10443,58,1,176.42,0.15
31454,10443,62,2,57.48,0.0
31455,10443,143,2,165.53,0.0
31456,10443,38,1,274.98,0.0
31457,10444,88,2,48.19,0.0
31458,10444,115,3,76.97,0.15
31459,10444,113,1,94.7,0.05
31460,10445,115,3,76.97,0.05
31461,10445,41,1,226.27,0.0
31462,10445,5,1,35.72,0.0
31463,10446,56,1,69.09,0.1
31464,10446,41,3,226.27,0.05
31465,10447,25,1,33.5,0.0
31466,10447,49,2,145.99,0.1
31467,10447,9,3,42.25,0.1
31468,10447,122,2,107.37,0.0
31469,10447,62,2,57.48,0.2
31470,10448,122,3,107.37,0.1
31471,10448,70,2,223.26,0.05
31472,10448,98,1,26.09,0.05
31473,10448,137,2,61.1,0.1
31474,10449,56,3,69.09,0.05
31475,10449,1,3,12.56,0.15
31476,10449,30,3,540.64,0.1
31477,10449,103,2,148.48,0.2
31478,10449,49,1,145.99,0.2
31479,10450,108,1,16.48,0.0
31480,10450,121,2,157.7,0.2
31481,10450,83,2,35.72,0.1
31482,10451,99,1,118.9,0.0
31483,10451,91,3,285.06,0.0
31484,10451,143,3,165.53,0.2
31485,10451,21,3,169.06,0.05
31486,10451,92,3,117.83,0.1
31487,10452,76,1,342.92,0.0
31488,10452,145,3,549.54,0.1
31489,10452,57,3,115.52,0.15
31490,10452,80,3,111.95,0.0
31491,10453,116,3,89.74,0.1
31492,10453,86,1,121.67,0.1
31493,10453,102,3,27.83,0.0
31494,10454,18,1,71.75,0.1
31495,10454,66,2,80.36,0.0
31496,10454,1,2,12.56,0.0
31497,10455,64,1,103.98,0.15
31498,10455,55,1,9.44,0.0
31499,10455,13,3,184.93,0.15
31500,10455,27,2,246.61,0.05
31501,10456,59,3,297.33,0.2
31502,10456,67,1,215.02,0.05
31503,10456,6,1,31.16,0.05
31504,10456,148,3,48.64,0.05
31505,10457,126,1,106.68,0.1
31506,10457,62,2,57.48,0.0
31507,10457,103,3,148.48,0.0
31508,10457,140,3,55.71,0.0
31509,10458,78,1,40.48,0.0
31510,10459,112,2,153.0,0.05
31511,10459,67,1,215.02,0.0
31512,10459,58,2,176.42,0.0
31513,10459,144,2,22.21,0.2
31514,10460,131,1,26.99,0.15
31515,10460,75,2,28.62,0.2
31516,10460,66,2,80.36,0.15
31517,10460,2,1,29.27,0.15
31518,10461,125,1,90.59,0.1
31519,10462,2,3,29.27,0.1
31520,10462,38,2,274.98,0.0
31521,10462,14,1,43.46,0.0
31522,10462,117,3,71.39,0.05
31523,10463,130,2,19.64,0.0
31524,10464,122,2,107.37,0.1
31525,10464,114,3,514.45,0.0
31526,10464,94,2,183.38,0.05
31527,10464,89,3,23.01,0.0
31528,10464,16,2,50.49,0.05
31529,10465,89,2,23.01,0.0
31530,10465,140,2,55.71,0.0
31531,10466,6,1,31.16,0.0
31532,10467,60,1,30.79,0.05
31533,10468,40,3,26.23,0.0
31534,10468,55,2,9.44,0.0
31535,10468,131,2,26.99,0.0
31536,10468,63,1,28.11,0.0
31537,10468,25,2,33.5,0.0
31538,10469,16,1,50.49,0.0
31539,10469,146,2,24.82,0.0
31540,10469,2,1,29.27,0.05
31541,10469,107,3,67.27,0.0
31542,10470,52,1,34.96,0.0
31543,10470,33,1,158.56,0.0
31544,10471,87,3,6.32,0.0
31545,10471,65,2,32.68,0.0
31546,10472,87,1,6.32,0.0
31547,10472,3,3,59.6,0.0
31548,10472,110,1,52.21,0.05
31549,10472,48,1,46.04,0.15
31550,10472,86,1,121.67,0.0
31551,10473,42,1,126.21,0.0
31552,10473,50,2,38.82,0.0
31553,10473,117,2,71.39,0.0
31554,10473,70,3,223.26,0.05
31555,10474,21,1,169.06,0.0
31556,10474,148,1,48.64,0.0
31557,10474,89,3,23.01,0.0
31558,10474,56,1,69.09,0.1
31559,10475,33,2,158.56,0.05
31560,10476,133,2,42.43,0.1
31561,10476,69,1,12.9,0.05
31562,10476,49,1,145.99,0.05
31563,10477,140,1,55.71,0.0
31564,10477,119,1,82.35,0.2
31565,10477,28,2,76.83,0.1
31566,10478,114,1,514.45,0.2
31567,10478,102,3,27.83,0.0
31568,10478,60,2,30.79,0.15
31569,10478,87,2,6.32,0.0
31570,10478,92,2,117.83,0.0
31571,10479,38,2,274.98,0.0
31572,10479,60,3,30.79,0.0
31573,10480,130,2,19.64,0.0
31574,10481,39,3,40.89,0.1
31575,10481,121,1,157.7,0.0
31576,10481,14,1,43.46,0.05
31577,10481,42,3,126.21,0.2
31578,10482,25,3,33.5,0.0
31579,10483,103,3,148.48,0.0
31580,10483,6,1,31.16,0.0
31581,10483,34,1,209.25,0.0
31582,10484,75,3,28.62,0.1
31583,10484,146,3,24.82,0.0
31584,10484,35,2,31.9,0.1
31585,10484,64,1,103.98,0.0
31586,10485,40,2,26.23,0.0
31587,10486,57,1,115.52,0.05
31588,10486,14,3,43.46,0.05
31589,10486,127,2,855.96,0.0
31590,10486,135,2,167.91,0.05
31591,10486,95,1,67.16,0.0
31592,10487,132,1,21.74,0.05
31593,10488,30,1,540.64,0.0
31594,10488,62,2,57.48,0.05
31595,10489,54,3,525.86,0.05
31596,10489,63,1,28.11,0.15
31597,10489,112,1,153.0,0.0
31598,10489,82,3,110.53,0.0
31599,10489,150,3,155.03,0.15
31600,10490,92,2,117.83,0.1
31601,10490,14,3,43.46,0.0
31602,10490,95,3,67.16,0.0
31603,10491,114,2,514.45,0.0
31604,10491,60,1,30.79,0.0
31605,10491,54,1,525.86,0.15
31606,10491,126,3,106.68,0.05
31607,10492,61,2,25.43,0.05
31608,10492,63,1,28.11,0.0
31609,10492,83,1,35.72,0.05
31610,10492,107,1,67.27,0.0
31611,10492,113,3,94.7,0.05
31612,10493,20,2,87.41,0.0
31613,10493,51,1,173.82,0.0
31614,10493,16,1,50.49,0.05
31615,10494,115,1,76.97,0.0
31616,10494,37,1,56.32,0.0
31617,10494,149,2,70.53,0.15
31618,10495,150,2,155.03,0.0
31619,10495,108,2,16.48,0.0
31620,10496,102,3,27.83,0.1
31621,10496,119,2,82.35,0.0
31622,10496,105,3,49.1,0.15
31623,10497,115,2,76.97,0.0
31624,10497,43,2,116.4,0.0
31625,10497,88,3,48.19,0.0
31626,10497,27,2,246.61,0.15
31627,10498,83,2,35.72,0.1
31628,10498,11,2,38.65,0.1
31629,10498,97,3,798.21,0.2
31630,10499,147,2,192.43,0.0
31631,10500,75,3,28.62,0.05
31632,10500,109,1,56.81,0.0
31633,10501,27,1,246.61,0.1
31634,10501,55,2,9.44,0.0
31635,10501,54,3,525.86,0.2
31636,10501,84,1,25.7,0.0
31637,10502,2,2,29.27,0.0
31638,10502,1,3,12.56,0.0
31639,10502,43,2,116.4,0.2
31640,10503,38,1,274.98,0.1
31641,10503,29,1,431.7,0.0
31642,10504,132,2,21.74,0.0
31643,10505,141,2,65.92,0.0
31644,10505,148,2,48.64,0.0
31645,10505,61,3,25.43,0.0
31646,10505,103,2,148.48,0.05
31647,10506,144,2,22.21,0.0
31648,10506,14,3,43.46,0.05
31649,10506,65,3,32.68,0.1
31650,10506,112,2,153.0,0.05
31651,10506,52,1,34.96,0.05
31652,10507,71,2,44.86,0.0
31653,10507,111,3,58.22,0.0
31654,10508,58,2,176.42,0.0
31655,10508,100,1,35.04,0.1
31656,10508,112,2,153.0,0.05
31657,10508,11,3,38.65,0.1
31658,10509,12,2,245.2,0.0
31659,10509,94,2,183.38,0.15
31660,10509,66,1,80.36,0.0
31661,10509,71,3,44.86,0.15
31662,10510,94,1,183.38,0.05
31663,10510,49,1,145.99,0.0
31664,10510,105,3,49.1,0.0
31665,10510,147,1,192.43,0.05
31666,10511,109,2,56.81,0.05
31667,10511,76,2,342.92,0.0
31668,10511,90,1,33.65,0.05
31669,10512,2,2,29.27,0.0
31670,10512,115,1,76.97,0.0
31671,10512,132,1,21.74,0.0
31672,10513,140,1,55.71,0.05
31673,10513,148,1,48.64,0.0
31674,10513,39,2,40.89,0.05
31675,10513,102,1,27.83,0.0
31676,10514,23,2,85.49,0.15
31677,10514,135,3,167.91,0.15
31678,10514,49,3,145.99,0.0
31679,10514,71,1,44.86,0.0
31680,10514,53,3,94.73,0.0
31681,10515,89,1,23.01,0.0
31682,10515,119,1,82.35,0.1
31683,10515,145,1,549.54,0.0
31684,10515,76,2,342.92,0.0
31685,10516,59,2,297.33,0.0
31686,10516,42,1,126.21,0.0
31687,10516,88,3,48.19,0.0
31688,10516,54,1,525.86,0.0
31689,10516,90,3,33.65,0.1
31690,10517,31,1,61.23,0.0
31691,10517,18,3,71.75,0.0
31692,10518,58,3,176.42,0.0
31693,10518,107,2,67.27,0.0
31694,10518,106,3,14.9,0.05
31695,10519,48,2,46.04,0.0
31696,10519,9,3,42.25,0.0
31697,10519,33,2,158.56,0.1
31698,10519,99,2,118.9,0.1
31699,10519,80,3,111.95,0.1
31700,10520,23,2,85.49,0.0
31701,10520,74,1,42.69,0.1
31702,10520,67,3,215.02,0.0
31703,10520,116,1,89.74,0.0
31704,10521,19,3,55.48,0.0
31705,10521,46,2,51.46,0.0
31706,10522,8,1,75.61,0.0
31707,10522,32,1,12.41,0.0
31708,10523,117,1,71.39,0.0
31709,10523,84,1,25.7,0.15
31710,10523,119,3,82.35,0.0
31711,10524,109,1,56.81,0.05
31712,10524,17,2,25.7,0.0
31713,10524,8,3,75.61,0.0
31714,10525,58,3,176.42,0.0
31715,10525,15,3,8.82,0.05
31716,10525,96,2,141.9,0.0
31717,10525,131,1,26.99,0.05
31718,10525,88,3,48.19,0.0
31719,10526,52,2,34.96,0.2
31720,10526,115,1,76.97,0.0
31721,10526,48,2,46.04,0.05
31722,10527,112,1,153.0,0.05
31723,10527,70,3,223.26,0.1
31724,10528,95,1,67.16,0.05
31725,10528,77,1,776.65,0.0
31726,10528,55,1,9.44,0.1
31727,10529,85,3,89.05,0.0
31728,10529,2,1,29.27,0.0
31729,10529,30,1,540.64,0.2
