order_id,customer_id,order_date,order_status,payment_method
15030,3030,2024-11-08,completed,wallet
15031,3033,2023-11-05,completed,upi
15032,3033,2024-04-01,completed,debit_card
15033,3033,2024-04-25,completed,credit_card
15034,3033,2024-06-14,completed,credit_card
15035,3033,2024-06-25,completed,wallet
15036,3034,2023-12-07,completed,net_banking
15037,3035,2024-11-08,completed,credit_card
15038,3035,2024-12-02,completed,wallet
15039,3036,2024-06-30,completed,net_banking
15040,3036,2024-12-22,completed,credit_card
15041,3037,2024-07-16,completed,credit_card
15042,3038,2024-12-20,completed,credit_card
15043,3039,2024-06-30,completed,net_banking
15044,3039,2024-12-23,completed,net_banking
15045,3040,2023-05-28,completed,debit_card
15046,3040,2023-07-12,completed,upi
15047,3040,2023-07-22,returned,credit_card
15048,3040,2023-08-28,completed,upi
15049,3040,2023-08-07,completed,net_banking
15050,3040,2023-10-13,completed,wallet
15051,3040,2023-10-09,completed,net_banking
15052,3040,2023-11-14,completed,debit_card
15053,3040,2023-11-02,completed,upi
15054,3040,2024-09-27,completed,credit_card
15055,3040,2024-11-13,cancelled,upi
15056,3040,2024-12-18,completed,net_banking
15057,3041,2023-12-23,completed,net_banking
15058,3041,2023-12-07,completed,credit_card
15059,3041,2024-08-17,completed,wallet
15060,3041,2024-09-03,cancelled,debit_card
15061,3043,2024-05-24,completed,debit_card
15062,3043,2024-10-02,completed,debit_card
15063,3043,2024-11-09,completed,upi
15064,3044,2024-02-24,completed,net_banking
15065,3044,2024-10-30,completed,debit_card
15066,3045,2024-08-26,completed,upi
15067,3045,2024-09-19,completed,net_banking
15068,3045,2024-10-12,completed,upi
15069,3046,2024-02-20,completed,net_banking
15070,3047,2023-12-31,completed,upi
15071,3047,2024-03-22,completed,upi
15072,3047,2024-03-18,completed,upi
15073,3047,2024-03-22,cancelled,upi
15074,3047,2024-04-12,completed,upi
15075,3047,2024-04-14,completed,wallet
15076,3047,2024-04-18,returned,wallet
15077,3047,2024-06-26,completed,net_banking
15078,3047,2024-09-23,completed,credit_card
15079,3047,2024-09-09,completed,net_banking
15080,3047,2024-09-07,completed,upi
15081,3047,2024-10-11,completed,net_banking
15082,3047,2024-12-04,completed,debit_card
15083,3047,2024-12-14,completed,net_banking
15084,3047,2024-12-21,completed,debit_card
15085,3048,2024-11-04,completed,credit_card
15086,3049,2024-04-15,completed,net_banking
15087,3050,2024-04-29,completed,wallet
15088,3050,2024-04-11,completed,wallet
15089,3050,2024-04-04,completed,wallet
15090,3050,2024-06-18,completed,credit_card
15091,3050,2024-09-28,completed,credit_card
15092,3050,2024-09-19,completed,wallet
15093,3050,2024-09-23,completed,debit_card
15094,3050,2024-10-16,completed,debit_card
15095,3050,2024-10-14,completed,debit_card
15096,3050,2024-10-06,completed,upi
15097,3050,2024-11-10,completed,wallet
15098,3050,2024-11-03,completed,credit_card
15099,3050,2024-12-11,completed,debit_card
15100,3050,2024-12-31,completed,credit_card
15101,3050,2024-12-05,completed,net_banking
15102,3052,2024-11-23,completed,debit_card
15103,3053,2023-12-01,completed,wallet
15104,3053,2024-08-11,completed,debit_card
15105,3055,2024-12-19,completed,upi
15106,3055,2024-12-25,completed,debit_card
15107,3055,2024-12-23,completed,credit_card
15108,3056,2023-11-16,completed,net_banking
15109,3057,2024-09-15,completed,debit_card
15110,3057,2024-12-08,returned,upi
15111,3058,2023-11-20,completed,upi
15112,3058,2024-03-12,completed,debit_card
15113,3058,2024-05-22,cancelled,debit_card
15114,3058,2024-08-07,completed,net_banking
15115,3058,2024-08-20,completed,credit_card
15116,3058,2024-12-13,completed,wallet
15117,3059,2023-03-02,cancelled,debit_card
15118,3060,2023-07-04,returned,debit_card
15119,3060,2023-07-25,completed,net_banking
15120,3060,2023-11-06,completed,upi
15121,3061,2024-02-29,completed,credit_card
15122,3061,2024-02-28,completed,credit_card
15123,3061,2024-04-06,completed,wallet
15124,3061,2024-09-25,completed,wallet
15125,3061,2024-09-09,completed,credit_card
15126,3061,2024-11-12,completed,net_banking
15127,3062,2023-09-08,completed,credit_card
15128,3062,2024-05-12,completed,credit_card
15129,3062,2024-05-17,completed,credit_card
15130,3062,2024-05-29,returned,debit_card
15131,3064,2024-02-25,completed,credit_card
15132,3064,2024-05-29,cancelled,net_banking
15133,3064,2024-06-02,completed,upi
15134,3065,2023-11-22,completed,net_banking
15135,3066,2024-11-13,completed,debit_card
15136,3067,2024-08-11,completed,net_banking
15137,3067,2024-08-24,completed,debit_card
15138,3067,2024-08-28,completed,net_banking
15139,3067,2024-09-10,completed,upi
15140,3067,2024-09-17,completed,debit_card
15141,3067,2024-10-19,completed,debit_card
15142,3067,2024-10-04,completed,net_banking
15143,3067,2024-10-17,completed,credit_card
15144,3067,2024-11-27,completed,wallet
15145,3067,2024-11-29,completed,debit_card
15146,3067,2024-11-12,completed,wallet
15147,3067,2024-12-02,completed,upi
15148,3068,2024-09-24,completed,net_banking
15149,3068,2024-11-18,completed,net_banking
15150,3068,2024-12-26,completed,credit_card
15151,3069,2023-01-17,completed,upi
15152,3069,2023-02-21,completed,upi
15153,3069,2023-04-25,completed,credit_card
15154,3069,2023-04-20,cancelled,upi
15155,3069,2023-09-21,completed,credit_card
15156,3069,2023-11-01,completed,upi
15157,3069,2023-11-21,completed,net_banking
15158,3069,2023-12-27,completed,credit_card
15159,3069,2023-12-25,completed,credit_card
15160,3069,2024-07-25,completed,wallet
15161,3069,2024-11-20,completed,net_banking
15162,3069,2024-11-15,completed,net_banking
15163,3070,2024-02-26,completed,credit_card
15164,3070,2024-04-08,completed,upi
15165,3070,2024-04-04,completed,wallet
15166,3070,2024-05-09,completed,debit_card
15167,3070,2024-05-16,completed,net_banking
15168,3070,2024-06-12,completed,credit_card
15169,3072,2024-05-19,completed,debit_card
15170,3072,2024-05-18,completed,credit_card
15171,3072,2024-06-26,completed,net_banking
15172,3072,2024-06-13,completed,debit_card
15173,3072,2024-06-10,completed,wallet
15174,3072,2024-07-20,completed,upi
15175,3072,2024-07-17,completed,net_banking
15176,3072,2024-07-15,completed,upi
15177,3072,2024-08-04,completed,wallet
15178,3072,2024-08-31,completed,credit_card
15179,3072,2024-08-04,completed,net_banking
15180,3072,2024-09-24,completed,wallet
15181,3072,2024-09-18,completed,debit_card
15182,3072,2024-09-02,completed,debit_card
15183,3072,2024-11-05,completed,credit_card
15184,3072,2024-11-22,completed,net_banking
15185,3072,2024-11-19,completed,upi
15186,3072,2024-12-11,cancelled,debit_card
15187,3072,2024-12-15,completed,net_banking
15188,3072,2024-12-09,completed,credit_card
15189,3073,2024-03-06,completed,debit_card
15190,3073,2024-11-06,completed,wallet
15191,3073,2024-12-06,completed,debit_card
15192,3074,2024-07-22,completed,debit_card
15193,3074,2024-08-15,completed,credit_card
15194,3074,2024-08-15,completed,credit_card
15195,3074,2024-10-06,completed,net_banking
15196,3074,2024-10-17,completed,upi
15197,3074,2024-10-13,completed,credit_card
15198,3074,2024-11-18,completed,debit_card
15199,3074,2024-11-26,cancelled,upi
15200,3074,2024-12-19,completed,net_banking
15201,3074,2024-12-12,completed,credit_card
15202,3074,2024-12-20,completed,credit_card
15203,3076,2023-06-30,completed,wallet
15204,3076,2023-06-30,completed,upi
15205,3076,2023-06-30,cancelled,upi
15206,3076,2023-08-24,completed,net_banking
15207,3076,2023-08-07,completed,net_banking
15208,3076,2023-08-15,completed,upi
15209,3076,2023-09-26,completed,upi
15210,3076,2023-10-11,completed,wallet
15211,3076,2023-10-18,completed,wallet
15212,3076,2023-11-17,completed,net_banking
15213,3076,2023-11-23,completed,credit_card
15214,3076,2023-11-14,completed,wallet
15215,3076,2023-12-13,completed,net_banking
15216,3076,2024-01-14,completed,upi
15217,3076,2024-01-11,completed,upi
15218,3076,2024-02-23,completed,wallet
15219,3076,2024-02-06,completed,wallet
15220,3076,2024-02-03,completed,credit_card
15221,3076,2024-06-15,completed,wallet
15222,3076,2024-06-01,completed,net_banking
15223,3076,2024-06-12,completed,upi
15224,3076,2024-07-28,completed,credit_card
15225,3076,2024-07-23,completed,net_banking
15226,3076,2024-07-30,completed,debit_card
15227,3076,2024-08-22,completed,credit_card
15228,3076,2024-08-05,completed,debit_card
15229,3076,2024-08-11,completed,credit_card
15230,3076,2024-09-18,completed,wallet
15231,3076,2024-09-12,completed,wallet
15232,3076,2024-11-16,completed,upi
15233,3076,2024-11-24,completed,net_banking
15234,3076,2024-12-08,completed,upi
15235,3076,2024-12-07,completed,wallet
15236,3077,2024-10-06,completed,upi
15237,3077,2024-10-20,completed,debit_card
15238,3077,2024-11-16,completed,credit_card
15239,3077,2024-11-07,completed,credit_card
15240,3078,2024-11-05,completed,net_banking
15241,3079,2024-01-17,completed,wallet
15242,3079,2024-01-26,completed,upi
15243,3079,2024-03-12,completed,debit_card
15244,3079,2024-09-29,completed,wallet
15245,3079,2024-12-07,cancelled,net_banking
15246,3080,2024-07-11,completed,wallet
15247,3081,2023-06-19,completed,debit_card
15248,3081,2023-10-25,completed,net_banking
15249,3081,2023-10-08,completed,net_banking
15250,3081,2023-11-17,completed,debit_card
15251,3081,2023-11-02,completed,net_banking
15252,3081,2023-11-27,completed,credit_card
15253,3081,2023-12-11,completed,debit_card
15254,3081,2024-02-10,completed,upi
15255,3081,2024-02-02,completed,wallet
15256,3081,2024-03-03,completed,wallet
15257,3081,2024-04-22,completed,wallet
15258,3081,2024-06-26,completed,wallet
15259,3081,2024-07-17,completed,net_banking
15260,3081,2024-07-29,completed,credit_card
15261,3081,2024-08-10,completed,wallet
15262,3081,2024-11-24,completed,credit_card
15263,3081,2024-11-05,completed,upi
15264,3081,2024-12-25,completed,wallet
15265,3081,2024-12-22,completed,credit_card
15266,3082,2024-08-02,cancelled,upi
15267,3083,2024-05-29,completed,debit_card
15268,3085,2024-01-23,cancelled,net_banking
15269,3085,2024-02-12,completed,wallet
15270,3085,2024-10-19,completed,net_banking
15271,3085,2024-12-10,returned,debit_card
15272,3085,2024-12-29,completed,net_banking
15273,3086,2024-08-15,completed,net_banking
15274,3087,2023-11-28,returned,credit_card
15275,3087,2023-12-06,completed,wallet
15276,3087,2024-04-08,completed,upi
15277,3087,2024-12-02,completed,debit_card
15278,3088,2023-02-27,completed,credit_card
15279,3088,2023-02-22,completed,wallet
15280,3088,2023-02-26,completed,net_banking
15281,3088,2023-06-27,completed,wallet
15282,3088,2023-06-17,completed,credit_card
15283,3088,2023-06-12,completed,net_banking
15284,3088,2023-07-30,completed,upi
15285,3088,2023-07-11,completed,net_banking
15286,3088,2023-07-25,completed,wallet
15287,3088,2023-09-18,completed,wallet
15288,3088,2023-10-05,completed,net_banking
15289,3088,2023-10-18,completed,debit_card
15290,3088,2023-10-10,completed,wallet
15291,3088,2023-11-06,returned,debit_card
15292,3088,2023-11-27,returned,upi
15293,3088,2023-12-06,completed,credit_card
15294,3088,2023-12-10,completed,credit_card
15295,3088,2024-02-15,completed,net_banking
15296,3088,2024-04-26,completed,debit_card
15297,3088,2024-04-02,completed,debit_card
15298,3088,2024-04-30,completed,net_banking
15299,3088,2024-06-15,completed,debit_card
15300,3088,2024-06-05,completed,upi
15301,3088,2024-10-09,completed,wallet
15302,3088,2024-11-24,completed,wallet
15303,3088,2024-11-19,completed,upi
15304,3088,2024-12-17,completed,debit_card
15305,3089,2024-11-14,completed,net_banking
15306,3090,2024-04-08,completed,credit_card
15307,3092,2023-06-14,completed,upi
15308,3092,2023-06-25,completed,wallet
15309,3092,2023-06-17,completed,debit_card
15310,3092,2023-10-29,completed,net_banking
15311,3092,2023-10-13,completed,wallet
15312,3092,2023-10-22,cancelled,upi
15313,3092,2023-12-23,completed,upi
15314,3092,2023-12-18,completed,wallet
15315,3092,2024-02-21,returned,net_banking
15316,3092,2024-02-17,completed,upi
15317,3092,2024-06-26,completed,net_banking
15318,3092,2024-06-06,completed,wallet
15319,3093,2024-07-07,completed,credit_card
15320,3093,2024-07-09,completed,credit_card
15321,3093,2024-09-09,completed,net_banking
15322,3093,2024-10-06,completed,debit_card
15323,3093,2024-11-04,completed,debit_card
15324,3093,2024-12-17,completed,upi
15325,3094,2023-05-27,completed,debit_card
15326,3094,2023-06-13,completed,upi
15327,3094,2023-08-20,completed,debit_card
15328,3094,2024-03-02,completed,credit_card
15329,3094,2024-03-14,completed,credit_card
15330,3094,2024-03-30,completed,upi
15331,3094,2024-07-16,completed,debit_card
15332,3094,2024-12-12,completed,net_banking
15333,3096,2023-11-06,completed,credit_card
15334,3096,2024-04-08,completed,upi
15335,3096,2024-05-14,completed,debit_card
15336,3096,2024-06-30,completed,credit_card
15337,3096,2024-06-04,completed,credit_card
15338,3096,2024-07-10,completed,upi
15339,3096,2024-07-06,completed,net_banking
15340,3096,2024-10-19,completed,debit_card
15341,3096,2024-10-21,completed,debit_card
15342,3096,2024-10-15,completed,wallet
15343,3096,2024-12-29,completed,credit_card
15344,3097,2023-03-18,completed,upi
15345,3097,2023-06-06,completed,upi
15346,3097,2023-07-02,completed,net_banking
15347,3097,2023-09-07,completed,upi
15348,3097,2023-12-01,completed,net_banking
15349,3097,2024-04-12,completed,credit_card
15350,3097,2024-05-11,completed,wallet
15351,3097,2024-05-01,completed,upi
15352,3097,2024-07-22,cancelled,wallet
15353,3097,2024-07-13,completed,debit_card
15354,3097,2024-10-08,completed,wallet
15355,3097,2024-11-01,completed,debit_card
15356,3097,2024-11-04,completed,credit_card
15357,3097,2024-11-04,completed,wallet
15358,3098,2023-10-31,completed,credit_card
15359,3098,2023-10-30,completed,net_banking
15360,3098,2024-01-11,completed,upi
15361,3098,2024-08-30,completed,upi
15362,3099,2024-05-15,completed,net_banking
15363,3099,2024-05-28,returned,wallet
15364,3100,2023-03-16,completed,credit_card
15365,3100,2023-04-21,completed,net_banking
15366,3100,2023-08-21,completed,debit_card
15367,3100,2023-08-08,completed,net_banking
15368,3100,2023-08-14,completed,wallet
15369,3100,2023-09-09,completed,upi
15370,3100,2023-09-07,completed,debit_card
15371,3100,2023-09-08,completed,debit_card
15372,3100,2023-11-25,completed,debit_card
15373,3100,2023-11-09,completed,wallet
15374,3100,2023-11-27,completed,net_banking
15375,3100,2023-12-15,completed,wallet
15376,3100,2023-12-20,completed,upi
15377,3100,2024-01-05,completed,wallet
15378,3100,2024-01-13,completed,debit_card
15379,3100,2024-01-05,completed,net_banking
15380,3100,2024-07-12,completed,credit_card
15381,3100,2024-09-23,completed,net_banking
15382,3100,2024-11-12,completed,wallet
15383,3101,2024-06-10,completed,debit_card
15384,3101,2024-10-29,completed,net_banking
15385,3102,2023-02-05,completed,wallet
15386,3102,2023-04-29,completed,credit_card
15387,3102,2023-04-11,completed,credit_card
15388,3102,2023-06-18,completed,net_banking
15389,3102,2023-06-10,completed,net_banking
15390,3102,2023-06-23,completed,wallet
15391,3102,2023-09-18,completed,wallet
15392,3102,2023-11-06,returned,credit_card
15393,3102,2023-11-14,completed,credit_card
15394,3102,2023-11-16,completed,net_banking
15395,3102,2024-06-25,completed,net_banking
15396,3102,2024-08-27,cancelled,upi
15397,3103,2024-12-25,completed,upi
15398,3104,2024-06-29,cancelled,debit_card
15399,3104,2024-08-02,completed,debit_card
15400,3104,2024-09-06,completed,wallet
15401,3104,2024-09-11,completed,wallet
15402,3104,2024-09-23,completed,debit_card
15403,3104,2024-10-10,completed,net_banking
15404,3104,2024-10-08,completed,net_banking
15405,3104,2024-10-28,completed,credit_card
15406,3104,2024-11-25,completed,credit_card
15407,3104,2024-12-05,completed,net_banking
15408,3105,2024-04-25,completed,debit_card
15409,3105,2024-05-08,completed,upi
15410,3105,2024-05-15,completed,credit_card
15411,3105,2024-12-03,completed,upi
15412,3106,2023-09-30,completed,upi
15413,3106,2023-09-11,completed,debit_card
15414,3106,2023-11-01,completed,debit_card
15415,3106,2023-12-20,cancelled,debit_card
15416,3106,2023-12-20,cancelled,wallet
15417,3106,2024-09-06,completed,upi
15418,3106,2024-09-10,cancelled,wallet
15419,3107,2024-02-19,completed,upi
15420,3107,2024-09-19,completed,wallet
15421,3108,2023-10-05,completed,credit_card
15422,3108,2023-11-17,completed,debit_card
15423,3108,2023-12-25,completed,net_banking
15424,3108,2023-12-29,completed,credit_card
15425,3108,2024-06-23,completed,credit_card
15426,3108,2024-07-26,completed,wallet
15427,3108,2024-08-28,completed,net_banking
15428,3108,2024-11-13,completed,net_banking
15429,3109,2024-05-03,completed,credit_card
15430,3109,2024-05-06,completed,debit_card
15431,3109,2024-06-10,completed,wallet
15432,3109,2024-07-12,completed,wallet
15433,3109,2024-08-10,cancelled,debit_card
15434,3109,2024-08-11,completed,wallet
15435,3109,2024-10-07,completed,debit_card
15436,3109,2024-10-27,completed,upi
15437,3110,2023-12-27,completed,wallet
15438,3111,2023-12-13,completed,credit_card
15439,3112,2023-10-16,completed,credit_card
15440,3112,2023-10-01,completed,net_banking
15441,3112,2024-08-05,completed,wallet
15442,3112,2024-08-14,returned,net_banking
15443,3113,2023-02-16,completed,credit_card
15444,3113,2023-08-20,completed,upi
15445,3113,2023-12-07,completed,wallet
15446,3113,2024-12-20,completed,net_banking
15447,3115,2023-10-29,completed,wallet
15448,3115,2024-04-12,cancelled,debit_card
15449,3115,2024-05-11,completed,credit_card
15450,3115,2024-05-14,completed,upi
15451,3115,2024-08-22,completed,debit_card
15452,3115,2024-10-07,completed,debit_card
15453,3115,2024-12-27,completed,wallet
15454,3116,2024-07-12,completed,upi
15455,3116,2024-07-22,completed,upi
15456,3116,2024-07-15,returned,wallet
15457,3117,2023-09-10,completed,upi
15458,3117,2023-09-04,completed,wallet
15459,3117,2023-11-06,completed,net_banking
15460,3117,2023-12-17,cancelled,debit_card
15461,3117,2023-12-18,completed,debit_card
15462,3117,2024-03-10,completed,upi
15463,3117,2024-05-12,completed,debit_card
15464,3117,2024-09-30,completed,upi
15465,3117,2024-12-29,completed,credit_card
15466,3118,2024-04-21,completed,debit_card
15467,3118,2024-07-27,completed,debit_card
15468,3118,2024-12-18,completed,credit_card
15469,3119,2024-03-15,completed,net_banking
15470,3119,2024-03-11,cancelled,upi
15471,3119,2024-03-15,completed,upi
15472,3119,2024-04-27,cancelled,wallet
15473,3119,2024-06-04,completed,wallet
15474,3119,2024-06-16,completed,upi
15475,3119,2024-08-05,completed,credit_card
15476,3119,2024-09-10,completed,credit_card
15477,3119,2024-10-26,completed,net_banking
15478,3119,2024-11-15,completed,upi
15479,3120,2023-08-14,completed,upi
15480,3120,2023-08-25,completed,wallet
15481,3120,2023-08-19,completed,net_banking
15482,3120,2023-09-22,completed,wallet
15483,3120,2023-09-22,completed,net_banking
15484,3120,2023-10-20,completed,upi
15485,3120,2023-10-04,completed,debit_card
15486,3120,2023-11-24,completed,debit_card
15487,3120,2023-11-29,completed,net_banking
15488,3120,2023-11-05,completed,credit_card
15489,3120,2023-12-07,completed,wallet
15490,3120,2024-01-15,completed,wallet
15491,3120,2024-01-16,returned,upi
15492,3120,2024-01-04,completed,net_banking
15493,3120,2024-02-27,completed,upi
15494,3120,2024-02-03,completed,upi
15495,3120,2024-02-25,completed,net_banking
15496,3120,2024-03-30,completed,net_banking
15497,3120,2024-04-17,cancelled,upi
15498,3120,2024-04-08,completed,net_banking
15499,3120,2024-04-28,completed,net_banking
15500,3120,2024-05-09,completed,wallet
15501,3120,2024-05-30,completed,debit_card
15502,3120,2024-06-08,completed,wallet
15503,3120,2024-06-29,completed,wallet
15504,3120,2024-07-31,cancelled,net_banking
15505,3120,2024-07-26,completed,upi
15506,3120,2024-08-29,completed,wallet
15507,3120,2024-09-29,completed,credit_card
15508,3120,2024-09-11,completed,debit_card
15509,3120,2024-10-18,completed,net_banking
15510,3120,2024-10-16,completed,net_banking
15511,3120,2024-10-05,completed,debit_card
15512,3120,2024-11-09,completed,net_banking
15513,3120,2024-11-14,completed,debit_card
15514,3120,2024-12-10,completed,upi
15515,3120,2024-12-23,completed,wallet
15516,3120,2024-12-12,completed,wallet
15517,3122,2024-09-10,completed,upi
15518,3122,2024-11-09,completed,credit_card
15519,3123,2024-01-24,completed,wallet
15520,3123,2024-01-19,cancelled,upi
15521,3123,2024-05-13,completed,wallet
15522,3123,2024-05-05,completed,debit_card
15523,3123,2024-07-10,completed,wallet
15524,3123,2024-07-09,completed,net_banking
15525,3123,2024-07-25,completed,net_banking
15526,3123,2024-10-29,cancelled,upi
15527,3123,2024-10-23,completed,wallet
15528,3123,2024-11-23,completed,wallet
15529,3123,2024-11-02,completed,upi
15530,3125,2023-06-13,completed,net_banking
15531,3125,2023-08-07,completed,wallet
15532,3125,2023-12-02,completed,upi
15533,3125,2024-09-15,completed,debit_card
15534,3125,2024-12-22,completed,net_banking
15535,3126,2024-09-10,completed,credit_card
15536,3126,2024-09-03,completed,debit_card
15537,3126,2024-11-12,completed,upi
15538,3126,2024-11-17,completed,credit_card
15539,3126,2024-12-11,completed,net_banking
15540,3126,2024-12-25,completed,upi
15541,3126,2024-12-12,completed,wallet
15542,3127,2023-11-21,completed,net_banking
15543,3127,2024-07-12,cancelled,credit_card
15544,3127,2024-11-17,completed,credit_card
15545,3128,2024-10-27,completed,net_banking
15546,3128,2024-11-05,completed,wallet
15547,3128,2024-12-02,completed,upi
15548,3129,2024-12-26,completed,wallet
15549,3132,2023-02-05,completed,upi
15550,3132,2024-06-26,completed,net_banking
15551,3132,2024-08-21,completed,credit_card
15552,3133,2024-05-22,completed,upi
15553,3134,2023-09-24,completed,debit_card
15554,3134,2023-09-06,completed,wallet
15555,3134,2023-10-10,completed,wallet
15556,3134,2023-11-17,completed,upi
15557,3134,2023-11-29,completed,debit_card
15558,3134,2024-05-15,completed,debit_card
15559,3134,2024-05-14,completed,net_banking
15560,3134,2024-07-18,completed,credit_card
15561,3134,2024-09-26,completed,credit_card
15562,3134,2024-10-11,completed,net_banking
15563,3134,2024-11-07,completed,upi
15564,3134,2024-12-27,completed,net_banking
15565,3135,2024-07-30,completed,credit_card
15566,3136,2023-06-25,completed,upi
15567,3136,2023-07-01,completed,upi
15568,3136,2023-08-25,completed,credit_card
15569,3136,2023-08-13,returned,upi
15570,3136,2023-11-10,completed,wallet
15571,3136,2023-11-10,completed,credit_card
15572,3136,2024-03-28,completed,net_banking
15573,3136,2024-09-05,completed,net_banking
15574,3136,2024-09-26,completed,debit_card
15575,3136,2024-10-11,completed,upi
15576,3137,2024-04-18,completed,net_banking
15577,3137,2024-05-15,completed,debit_card
15578,3137,2024-05-20,completed,upi
15579,3137,2024-06-04,completed,upi
15580,3137,2024-08-25,completed,upi
15581,3137,2024-08-19,completed,net_banking
15582,3137,2024-11-19,completed,credit_card
15583,3137,2024-11-27,completed,upi
15584,3137,2024-11-29,completed,upi
15585,3137,2024-12-09,completed,net_banking
15586,3137,2024-12-13,completed,wallet
15587,3137,2024-12-15,completed,debit_card
15588,3138,2024-04-26,completed,credit_card
15589,3139,2024-01-20,completed,debit_card
15590,3139,2024-01-03,completed,wallet
15591,3139,2024-02-12,cancelled,debit_card
15592,3139,2024-05-12,returned,debit_card
15593,3139,2024-05-03,completed,wallet
15594,3139,2024-10-10,completed,debit_card
15595,3139,2024-12-05,completed,upi
15596,3140,2023-09-21,completed,net_banking
15597,3140,2023-09-12,cancelled,net_banking
15598,3140,2024-02-16,completed,upi
15599,3140,2024-12-09,completed,debit_card
15600,3142,2024-06-28,completed,upi
15601,3143,2024-12-24,completed,wallet
15602,3144,2024-10-30,completed,debit_card
15603,3145,2024-07-22,cancelled,debit_card
15604,3145,2024-07-03,cancelled,credit_card
15605,3145,2024-07-14,completed,net_banking
15606,3145,2024-08-07,completed,net_banking
15607,3146,2024-06-05,cancelled,upi
15608,3146,2024-08-31,completed,wallet
15609,3147,2024-12-27,completed,credit_card
15610,3149,2024-12-29,completed,debit_card
15611,3151,2024-05-23,completed,net_banking
15612,3151,2024-05-24,completed,debit_card
15613,3151,2024-06-12,returned,credit_card
15614,3151,2024-07-08,completed,debit_card
15615,3151,2024-07-27,completed,debit_card
15616,3151,2024-08-25,completed,credit_card
15617,3151,2024-08-26,completed,upi
15618,3151,2024-08-24,completed,net_banking
15619,3151,2024-09-28,completed,credit_card
15620,3151,2024-10-30,completed,wallet
15621,3151,2024-10-24,completed,credit_card
15622,3151,2024-11-12,completed,credit_card
15623,3152,2023-08-01,completed,net_banking
15624,3152,2023-08-29,completed,net_banking
15625,3152,2023-09-29,completed,debit_card
15626,3152,2024-06-06,completed,net_banking
15627,3152,2024-09-25,completed,net_banking
15628,3154,2024-07-30,completed,credit_card
15629,3154,2024-11-14,completed,debit_card
15630,3154,2024-12-18,completed,credit_card
15631,3155,2023-06-23,completed,debit_card
15632,3155,2023-11-20,completed,debit_card
15633,3155,2024-10-11,completed,upi
15634,3155,2024-11-23,completed,upi
15635,3157,2024-09-15,completed,credit_card
15636,3158,2023-10-22,completed,net_banking
15637,3158,2024-02-27,returned,credit_card
15638,3158,2024-09-23,completed,wallet
15639,3158,2024-10-03,cancelled,net_banking
15640,3158,2024-12-08,completed,upi
15641,3159,2024-06-24,completed,wallet
15642,3159,2024-08-17,completed,debit_card
15643,3159,2024-08-19,completed,upi
15644,3159,2024-08-31,completed,upi
15645,3159,2024-09-19,completed,upi
15646,3159,2024-11-18,cancelled,wallet
15647,3159,2024-11-11,completed,net_banking
15648,3159,2024-11-06,completed,debit_card
15649,3159,2024-12-05,completed,credit_card
15650,3159,2024-12-02,completed,upi
15651,3159,2024-12-12,completed,credit_card
15652,3161,2024-01-29,completed,wallet
15653,3161,2024-02-05,completed,wallet
15654,3162,2024-12-24,completed,wallet
15655,3163,2024-09-29,completed,net_banking
15656,3165,2024-05-25,completed,net_banking
15657,3165,2024-05-27,completed,wallet
15658,3168,2024-06-26,returned,net_banking
15659,3168,2024-11-07,cancelled,credit_card
15660,3169,2024-05-05,completed,upi
15661,3170,2024-02-09,completed,credit_card
15662,3170,2024-09-30,completed,debit_card
15663,3171,2024-09-07,completed,upi
15664,3171,2024-09-26,completed,credit_card
15665,3171,2024-11-11,completed,upi
15666,3172,2023-09-24,completed,credit_card
15667,3172,2024-02-24,completed,upi
15668,3172,2024-06-28,completed,credit_card
15669,3172,2024-07-16,completed,wallet
15670,3172,2024-10-04,completed,credit_card
15671,3172,2024-10-03,completed,debit_card
15672,3173,2024-06-13,completed,net_banking
15673,3174,2024-04-22,completed,credit_card
15674,3174,2024-11-25,completed,credit_card
15675,3174,2024-12-14,completed,debit_card
15676,3174,2024-12-12,completed,wallet
15677,3175,2024-10-16,completed,net_banking
15678,3176,2024-11-14,completed,upi
15679,3179,2024-05-09,completed,net_banking
15680,3179,2024-07-19,completed,upi
15681,3179,2024-07-05,completed,net_banking
15682,3179,2024-11-20,completed,debit_card
15683,3179,2024-11-30,completed,wallet
15684,3179,2024-12-14,completed,net_banking
15685,3179,2024-12-12,completed,upi
15686,3180,2024-04-30,completed,upi
15687,3180,2024-05-09,completed,upi
15688,3180,2024-07-01,completed,net_banking
15689,3180,2024-07-13,completed,net_banking
15690,3180,2024-07-16,completed,upi
15691,3181,2024-10-18,completed,net_banking
15692,3181,2024-11-01,completed,debit_card
15693,3181,2024-12-27,completed,wallet
15694,3182,2024-10-29,completed,wallet
15695,3182,2024-11-25,completed,upi
15696,3182,2024-11-06,completed,debit_card
15697,3182,2024-12-12,completed,credit_card
15698,3182,2024-12-05,completed,credit_card
15699,3183,2024-06-13,completed,credit_card
15700,3184,2024-04-17,completed,net_banking
15701,3184,2024-04-29,completed,wallet
15702,3186,2024-05-25,completed,credit_card
15703,3186,2024-06-08,completed,net_banking
15704,3186,2024-06-29,completed,wallet
15705,3186,2024-07-25,completed,net_banking
15706,3186,2024-07-31,completed,upi
15707,3186,2024-08-05,returned,debit_card
15708,3186,2024-08-25,completed,upi
15709,3186,2024-09-23,completed,wallet
15710,3186,2024-09-29,completed,net_banking
